Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2014","2014","6121","Value","3044","FAO Model","%","29.17","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2015","2015","6121","Value","3044","FAO Model","%","30.91","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2016","2016","6121","Value","3044","FAO Model","%","31.9","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2017","2017","6121","Value","3044","FAO Model","%","33.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2018","2018","6121","Value","3044","FAO Model","%","35.41","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2019","2019","6121","Value","3044","FAO Model","%","37.39","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2020","2020","6121","Value","3044","FAO Model","%","38.85","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","40.19","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2000","2000","6121","Value","3044","FAO Model","%","21.21","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2001","2001","6121","Value","3044","FAO Model","%","21.05","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2002","2002","6121","Value","3044","FAO Model","%","20.73","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2003","2003","6121","Value","3044","FAO Model","%","20.33","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2004","2004","6121","Value","3044","FAO Model","%","20.18","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2005","2005","6121","Value","3044","FAO Model","%","19.58","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2006","2006","6121","Value","3044","FAO Model","%","18.89","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2007","2007","6121","Value","3044","FAO Model","%","19.8","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2008","2008","6121","Value","3044","FAO Model","%","19.47","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2009","2009","6121","Value","3044","FAO Model","%","19.15","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2010","2010","6121","Value","3044","FAO Model","%","18.33","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2011","2011","6121","Value","3044","FAO Model","%","18.05","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2012","2012","6121","Value","3044","FAO Model","%","18.87","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2013","2013","6121","Value","3044","FAO Model","%","19.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2014","2014","6121","Value","3044","FAO Model","%","19.08","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2015","2015","6121","Value","3044","FAO Model","%","19.69","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2016","2016","6121","Value","3044","FAO Model","%","19.61","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2017","2017","6121","Value","3044","FAO Model","%","20","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2018","2018","6121","Value","3044","FAO Model","%","20.68","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2019","2019","6121","Value","3044","FAO Model","%","20.71","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2020","2020","6121","Value","3044","FAO Model","%","20.72","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21167","Share of non-agricultural AFS employment in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","19.51","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21144","Employment in agriculture - ILO modelled estimates","1","Total","1991","1991","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","23886.25","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21144","Employment in agriculture - ILO modelled estimates","1","Total","1992","1992","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","24168.74","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21144","Employment in agriculture - ILO modelled estimates","1","Total","1993","1993","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","24431.63","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21144","Employment in agriculture - ILO modelled estimates","1","Total","1994","1994","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","24735.69","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21144","Employment in agriculture - ILO modelled estimates","1","Total","1995","1995","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","24989.05","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","704","Viet Nam","21144","Employment in agriculture - ILO modelled estimates","1","Total","1996","1996","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","25322.22","X","Figure from international organizations","Adjusted"
